pathwayID,entityToCount
R-HSA-1643685,reactome:Complex9876
R-HSA-1643685,reactome:Complex9880
R-HSA-1643685,reactome:Complex9881
R-HSA-1643685,reactome:Protein23009
R-HSA-1643685,reactome:Complex1559
R-HSA-1643685,reactome:Protein3632
R-HSA-1643685,reactome:SmallMolecule2264
R-HSA-1643685,reactome:Protein23004
R-HSA-1643685,reactome:Complex9886
R-HSA-1643685,reactome:Complex9887
R-HSA-1643685,reactome:Complex9884
R-HSA-1643685,reactome:Complex9885
R-HSA-1643685,reactome:Complex9890
R-HSA-1643685,reactome:Complex9891
R-HSA-1643685,reactome:Protein23022
R-HSA-1643685,reactome:Protein23063
R-HSA-1643685,reactome:Protein23057
R-HSA-1643685,reactome:Complex9905
R-HSA-1643685,reactome:Complex9902
R-HSA-1643685,reactome:Complex9896
R-HSA-1643685,reactome:Complex9906
R-HSA-1643685,reactome:Complex9897
R-HSA-1643685,reactome:Complex9903
R-HSA-1643685,reactome:Complex9900
R-HSA-1643685,reactome:Complex9898
R-HSA-1643685,reactome:Complex9899
R-HSA-1643685,reactome:Complex9901
R-HSA-1643685,reactome:Complex9904
R-HSA-1643685,reactome:PhysicalEntity1244
R-HSA-1643685,reactome:Protein23290
R-HSA-1643685,reactome:Complex10016
R-HSA-1643685,reactome:PhysicalEntity1243
R-HSA-1643685,reactome:Complex1666
R-HSA-1643685,reactome:Protein3859
R-HSA-1643685,reactome:SmallMolecule619
R-HSA-1643685,reactome:Protein946
R-HSA-1643685,reactome:Protein941
R-HSA-1643685,reactome:Protein939
R-HSA-1643685,reactome:Protein22404
R-HSA-1643685,reactome:Protein950
R-HSA-1643685,reactome:Complex380
R-HSA-1643685,reactome:Protein953
R-HSA-1643685,reactome:Protein938
R-HSA-1643685,reactome:Protein951
R-HSA-1643685,reactome:Complex9794
R-HSA-1643685,reactome:Protein22422
R-HSA-1643685,reactome:Protein947
R-HSA-1643685,reactome:Protein943
R-HSA-1643685,reactome:Protein22405
R-HSA-1643685,reactome:SmallMolecule849
R-HSA-1643685,reactome:Protein973
R-HSA-1643685,reactome:Protein937
R-HSA-1643685,reactome:Protein22421
R-HSA-1643685,reactome:Complex9813
R-HSA-1643685,reactome:Complex9814
R-HSA-1643685,reactome:Complex9806
R-HSA-1643685,reactome:Complex9810
R-HSA-1643685,reactome:Complex9808
R-HSA-1643685,reactome:Protein22354
R-HSA-1643685,reactome:SmallMolecule674
R-HSA-1643685,reactome:Protein22388
R-HSA-1643685,reactome:Protein22359
R-HSA-1643685,reactome:Complex9800
R-HSA-1643685,reactome:Complex9799
R-HSA-1643685,reactome:Complex9797
R-HSA-1643685,reactome:Complex9796
R-HSA-1643685,reactome:Complex9803
R-HSA-1643685,reactome:Complex9802
R-HSA-1643685,reactome:Complex9804
R-HSA-1643685,reactome:Protein10621
R-HSA-1643685,reactome:Protein10633
R-HSA-1643685,reactome:Protein22693
R-HSA-1643685,reactome:Protein22692
R-HSA-1643685,reactome:Protein10632
R-HSA-1643685,reactome:Protein3479
R-HSA-1643685,reactome:Protein3480
R-HSA-1643685,reactome:SmallMolecule126
R-HSA-1643685,reactome:Protein2791
R-HSA-1643685,reactome:Complex1448
R-HSA-1643685,reactome:Protein3473
R-HSA-1643685,reactome:Protein3474
R-HSA-1643685,reactome:Protein3477
R-HSA-1643685,reactome:Complex1439
R-HSA-1643685,reactome:SmallMolecule2249
R-HSA-1643685,reactome:Protein3470
R-HSA-1643685,reactome:Complex9822
R-HSA-1643685,reactome:Protein22472
R-HSA-1643685,reactome:SmallMolecule2613
R-HSA-1643685,reactome:Complex9824
R-HSA-1643685,reactome:SmallMolecule2618
R-HSA-1643685,reactome:SmallMolecule2609
R-HSA-1643685,reactome:Protein3460
R-HSA-1643685,reactome:Protein22450
R-HSA-1643685,reactome:Protein900
R-HSA-1643685,reactome:Protein3468
R-HSA-1643685,reactome:SmallMolecule2615
R-HSA-1643685,reactome:Complex9820
R-HSA-1643685,reactome:Protein3471
R-HSA-1643685,reactome:Complex9819
R-HSA-1643685,reactome:Protein22468
R-HSA-1643685,reactome:Complex694
R-HSA-1643685,reactome:Protein2266
R-HSA-1643685,reactome:Protein22483
R-HSA-1643685,reactome:Protein901
R-HSA-1643685,reactome:Protein22453
R-HSA-1643685,reactome:SmallMolecule4550
R-HSA-1643685,reactome:Protein3464
R-HSA-1643685,reactome:Complex9862
R-HSA-1643685,reactome:Complex9863
R-HSA-1643685,reactome:Complex9864
R-HSA-1643685,reactome:Complex9866
R-HSA-1643685,reactome:Complex9868
R-HSA-1643685,reactome:Complex9867
R-HSA-1643685,reactome:Complex9872
R-HSA-1643685,reactome:Complex9871
R-HSA-1643685,reactome:Complex9870
R-HSA-1643685,reactome:Protein22448
R-HSA-1643685,reactome:Complex11413
R-HSA-1643685,reactome:Complex3780
R-HSA-1643685,reactome:Protein1995
R-HSA-1643685,reactome:Protein25256
R-HSA-1643685,reactome:Complex11403
R-HSA-1643685,reactome:Complex11410
R-HSA-1643685,reactome:Protein15861
R-HSA-1643685,reactome:Protein15860
R-HSA-1643685,reactome:Protein10102
R-HSA-1643685,reactome:Protein10101
R-HSA-8849470,reactome:Complex8229
R-HSA-8849470,reactome:Protein16566
R-HSA-8849470,
R-HSA-8849470,reactome:Complex8228
R-HSA-8849470,reactome:Protein12511
R-HSA-8849470,reactome:Protein17145
R-HSA-5654227,reactome:SmallMolecule1614
R-HSA-5654227,reactome:Complex5700
R-HSA-5654227,reactome:Protein1940
R-HSA-5654227,
R-HSA-5654227,reactome:Protein13902
R-HSA-5654227,reactome:Complex5699
R-HSA-5654227,reactome:Complex5696
R-HSA-1793185,
R-HSA-1793185,reactome:Protein1899
R-HSA-1793185,reactome:SmallMolecule674
R-HSA-1793185,reactome:Protein1658
R-HSA-1793185,reactome:Protein1659
R-HSA-1793185,reactome:Complex495
R-HSA-1793185,reactome:Complex496
R-HSA-1793185,reactome:Protein1134
R-HSA-1793185,reactome:Protein1136
R-HSA-1793185,reactome:Protein1135
R-HSA-1793185,reactome:Complex497
R-HSA-1793185,reactome:Complex498
R-HSA-1793185,reactome:Protein1137
R-HSA-1793185,reactome:Protein1138
R-HSA-1793185,reactome:Protein1133
R-HSA-1793185,reactome:Protein1683
R-HSA-1793185,reactome:Protein1680
R-HSA-5656121,reactome:Protein30599
R-HSA-5656121,reactome:Protein30598
R-HSA-5656121,reactome:Protein30606
R-HSA-5656121,reactome:SmallMolecule2487
R-HSA-5656121,reactome:PhysicalEntity1869
R-HSA-5656121,reactome:Complex14920
R-HSA-5656121,reactome:Complex3367
R-HSA-5656121,reactome:Complex3368
R-HSA-5656121,reactome:Protein9177
R-HSA-5656121,reactome:Protein9693
R-HSA-5656121,reactome:Protein9042
R-HSA-5656121,reactome:Complex14909
R-HSA-5656121,reactome:Protein21815
R-HSA-5656121,reactome:Protein21812
R-HSA-5656121,reactome:Protein21816
R-HSA-5656121,reactome:Protein30593
R-HSA-5656121,reactome:Protein21813
R-HSA-5656121,reactome:Complex3681
R-HSA-5656121,reactome:Protein10838
R-HSA-5656121,reactome:Protein8977
R-HSA-5656121,reactome:Protein10839
R-HSA-5656121,
R-HSA-5656121,reactome:Complex14928
R-HSA-5656121,reactome:Complex14949
R-HSA-5656121,reactome:Complex14950
R-HSA-5656121,reactome:Protein30597
R-HSA-5656121,reactome:Complex14953
R-HSA-5656121,reactome:PhysicalEntity1884
R-HSA-5656121,reactome:Complex14955
R-HSA-5656121,reactome:PhysicalEntity1887
R-HSA-8939236,reactome:Complex13852
R-HSA-8939236,reactome:Complex13854
R-HSA-8939236,
R-HSA-8939236,reactome:Complex13851
R-HSA-8939236,reactome:Dna368
R-HSA-8939236,reactome:Complex3760
R-HSA-8939236,reactome:Protein10818
R-HSA-8939236,reactome:Protein10812
R-HSA-8939236,reactome:Protein9008
R-HSA-8939236,reactome:Protein10961
R-HSA-8939236,reactome:Dna791
R-HSA-8939236,reactome:Protein30149
R-HSA-8939236,reactome:Complex7582
R-HSA-8939236,reactome:Protein15458
R-HSA-8939236,reactome:Protein15850
R-HSA-8939236,reactome:Complex13845
R-HSA-8939236,reactome:Complex13844
R-HSA-8939236,reactome:Protein30154
R-HSA-8939236,reactome:Protein30151
R-HSA-8939236,reactome:Protein30155
R-HSA-8939236,reactome:Protein30153
R-HSA-8939236,reactome:Protein30152
R-HSA-8939236,reactome:Complex13849
R-HSA-8939236,reactome:Protein4177
R-HSA-8939236,reactome:Protein4175
R-HSA-8939236,reactome:Protein4176
R-HSA-8939236,reactome:Protein30159
R-HSA-8939236,reactome:Protein30160
R-HSA-8939236,reactome:Protein14462
R-HSA-8939236,reactome:Complex33
R-HSA-8939236,reactome:Complex35
R-HSA-8939236,reactome:Protein92
R-HSA-8939236,reactome:Protein94
R-HSA-8939236,reactome:Protein93
R-HSA-8939236,reactome:Protein88
R-HSA-8939236,reactome:Protein90
R-HSA-8939236,reactome:Protein89
R-HSA-8939236,reactome:Protein91
R-HSA-8939236,reactome:Complex34
R-HSA-8939236,reactome:Protein84
R-HSA-8939236,reactome:Protein85
R-HSA-8939236,reactome:Protein81
R-HSA-8939236,reactome:Protein86
R-HSA-8939236,reactome:Protein82
R-HSA-8939236,reactome:Protein83
R-HSA-8939236,reactome:Protein87
R-HSA-8939236,reactome:Complex36
R-HSA-8939236,reactome:Complex37
R-HSA-8939236,reactome:Complex38
R-HSA-8939236,reactome:Complex39
R-HSA-8939236,reactome:Protein97
R-HSA-8939236,reactome:Protein96
R-HSA-8939236,reactome:Protein95
R-HSA-8939236,reactome:Complex40
R-HSA-8939236,reactome:Protein98
R-HSA-8939236,reactome:Complex41
R-HSA-8939236,reactome:Protein100
R-HSA-8939236,reactome:Protein99
R-HSA-8939236,reactome:Protein101
R-HSA-8939236,reactome:Protein102
R-HSA-8939236,reactome:Protein103
R-HSA-8939236,reactome:Complex42
R-HSA-8939236,reactome:Complex43
R-HSA-8939236,reactome:Complex44
R-HSA-8939236,reactome:Protein105
R-HSA-8939236,reactome:Protein106
R-HSA-8939236,reactome:Protein107
R-HSA-8939236,reactome:Protein104
R-HSA-8939236,reactome:Complex46
R-HSA-8939236,reactome:Protein111
R-HSA-8939236,reactome:Protein112
R-HSA-8939236,reactome:Complex45
R-HSA-8939236,reactome:Protein109
R-HSA-8939236,reactome:Protein108
R-HSA-8939236,reactome:Protein110
R-HSA-8939236,reactome:Protein29431
R-HSA-8939236,reactome:Complex13848
R-HSA-8939236,reactome:Complex3673
R-HSA-8939236,reactome:Protein10823
R-HSA-8939236,reactome:Complex13473
R-HSA-8939236,reactome:Protein12743
R-HSA-8939236,reactome:Complex13856
R-HSA-8939236,reactome:Dna792
R-HSA-5619111,
R-HSA-5578998,
R-HSA-187024,
R-HSA-187024,reactome:SmallMolecule498
R-HSA-187024,reactome:Protein14038
R-HSA-187024,reactome:Protein14035
R-HSA-187024,reactome:Protein14042
R-HSA-187024,reactome:Protein14043
R-HSA-187024,reactome:Protein14039
R-HSA-5619095,
R-HSA-9914355,
R-HSA-9914355,reactome:Protein23022
R-HSA-9914355,reactome:SmallMolecule1339
R-HSA-373753,
R-HSA-373753,reactome:Protein11167
R-HSA-373753,reactome:Protein11169
R-HSA-373753,reactome:Complex3941
R-HSA-373753,reactome:Complex3945
R-HSA-373753,reactome:Protein11172
R-HSA-373753,reactome:Complex3946
R-HSA-373753,reactome:Complex3947
R-HSA-373753,reactome:Protein11173
R-HSA-373753,reactome:Protein11168
R-HSA-373753,reactome:Protein11177
R-HSA-373753,reactome:Protein11179
R-HSA-373753,reactome:Protein11178
R-HSA-373753,reactome:Complex3951
R-HSA-373753,reactome:Complex3952
R-HSA-373753,reactome:Complex3942
R-HSA-373753,reactome:Protein6534
R-HSA-373753,reactome:Protein11174
R-HSA-373753,reactome:PhysicalEntity901
R-HSA-373753,reactome:PhysicalEntity902
R-HSA-373753,reactome:Complex3948
R-HSA-373753,reactome:Protein3016
R-HSA-373753,reactome:Protein2935
R-HSA-9024446,
R-HSA-9024446,reactome:Complex597
R-HSA-9024446,reactome:Complex596
R-HSA-9024446,reactome:Complex595
R-HSA-9024446,reactome:Dna397
R-HSA-9024446,reactome:Complex594
R-HSA-9024446,reactome:SmallMolecule4444
R-HSA-9024446,reactome:Protein2022
R-HSA-9024446,reactome:Dna383
R-HSA-9024446,reactome:Protein16295
R-HSA-9024446,reactome:Dna392
R-HSA-9024446,reactome:Dna388
R-HSA-9024446,reactome:Dna384
R-HSA-9024446,reactome:Dna390
R-HSA-9024446,reactome:Dna308
R-HSA-9024446,reactome:Dna391
R-HSA-9024446,reactome:Dna10
R-HSA-9024446,reactome:Complex593
R-HSA-9024446,reactome:Protein1997
R-HSA-9024446,reactome:Protein2020
R-HSA-9024446,reactome:Protein2021
R-HSA-9024446,reactome:Dna385
R-HSA-9024446,reactome:Complex7654
R-HSA-9024446,reactome:Complex7652
R-HSA-9024446,reactome:Complex7651
R-HSA-9024446,reactome:Rna237
R-HSA-9024446,reactome:Dna387
R-HSA-9024446,reactome:Dna4
R-HSA-9024446,reactome:Complex7635
R-HSA-9024446,reactome:Complex7633
R-HSA-9024446,reactome:Rna233
R-HSA-9024446,reactome:Complex7632
R-HSA-9024446,reactome:Dna386
R-HSA-9024446,reactome:Complex7618
R-HSA-9024446,reactome:Complex7617
R-HSA-9024446,reactome:Protein2005
R-HSA-9024446,reactome:Protein2033
R-HSA-9024446,reactome:PhysicalEntity1103
R-HSA-9024446,reactome:PhysicalEntity1100
R-HSA-9024446,reactome:Protein16299
R-HSA-9024446,reactome:Protein16298
R-HSA-9024446,reactome:Protein810
R-HSA-9024446,reactome:Dna389
R-HSA-9024446,reactome:Dna393
R-HSA-9024446,reactome:Rna239
R-HSA-9024446,reactome:Dna398
R-HSA-9024446,reactome:Dna399
R-HSA-9024446,reactome:Protein8919
R-HSA-9024446,reactome:Dna400
R-HSA-9024446,reactome:Complex7670
R-HSA-9024446,reactome:Dna394
R-HSA-9024446,reactome:Dna395
R-HSA-9024446,reactome:Dna53
R-HSA-9024446,reactome:Dna396
R-HSA-9024446,reactome:Dna54
R-HSA-9615017,
R-HSA-9615017,reactome:Complex6521
R-HSA-9615017,reactome:Complex6520
R-HSA-9615017,reactome:Complex6522
R-HSA-9615017,reactome:Dna885
R-HSA-9615017,reactome:Protein30295
R-HSA-9615017,reactome:Complex6519
R-HSA-9615017,reactome:Protein9539
R-HSA-9615017,reactome:Protein9231
R-HSA-9615017,reactome:Dna280
R-HSA-9615017,reactome:Complex14152
R-HSA-9615017,reactome:Dna886
R-HSA-9615017,reactome:Protein16509
R-HSA-9615017,reactome:Dna400
R-HSA-9615017,reactome:PhysicalEntity1650
R-HSA-9615017,reactome:Dna879
R-HSA-9615017,reactome:Dna281
R-HSA-9615017,reactome:Protein30307
R-HSA-9615017,reactome:Dna881
R-HSA-9615017,reactome:PhysicalEntity1649
R-HSA-9615017,reactome:Protein2963
R-HSA-9615017,reactome:Protein2962
R-HSA-9615017,reactome:Dna880
R-HSA-9615017,reactome:Complex3180
R-HSA-9615017,reactome:Complex3181
R-HSA-9615017,reactome:SmallMolecule3717
R-HSA-9615017,reactome:Protein9064
R-HSA-9615017,reactome:Dna883
R-HSA-9615017,reactome:Protein16576
R-HSA-9615017,reactome:Dna878
R-HSA-9615017,reactome:Protein12701
R-HSA-9615017,reactome:Dna395
R-HSA-9615017,reactome:Dna591
R-HSA-9615017,reactome:Complex14042
R-HSA-9615017,reactome:Complex11413
R-HSA-9615017,reactome:Complex14041
R-HSA-9615017,reactome:Dna884
R-HSA-9615017,reactome:Complex14166
R-HSA-9615017,reactome:Complex14040
R-HSA-9615017,reactome:Protein30294
R-HSA-9615017,reactome:Dna882
R-HSA-9615017,reactome:Protein2068
R-HSA-9615017,reactome:Dna272
R-HSA-9615017,reactome:Protein30300
R-HSA-9916720,
R-HSA-9916720,reactome:Protein23063
R-HSA-9909396,
R-HSA-9909396,reactome:Protein30511
R-HSA-9909396,reactome:Protein30528
R-HSA-9909396,reactome:Protein30510
R-HSA-9909396,reactome:Protein30509
R-HSA-9909396,reactome:Protein30527
R-HSA-9909396,reactome:Protein30518
R-HSA-9909396,reactome:Protein30533
R-HSA-9909396,reactome:Protein30530
R-HSA-9909396,reactome:Protein30529
R-HSA-9909396,reactome:Protein30531
R-HSA-9909396,reactome:Protein30532
R-HSA-9909396,reactome:Protein2441
R-HSA-9909396,reactome:Complex766
R-HSA-9909396,reactome:Protein30538
R-HSA-9909396,reactome:Protein30534
R-HSA-9909396,reactome:Protein30535
R-HSA-9909396,reactome:Protein30539
R-HSA-9909396,reactome:Protein30536
R-HSA-9909396,reactome:Protein30537
R-HSA-9909396,reactome:Protein30506
R-HSA-9909396,reactome:Protein30507
R-HSA-9909396,reactome:Protein2100
R-HSA-9909396,reactome:Protein2101
R-HSA-9909396,reactome:Dna395
R-HSA-9909396,reactome:Protein2033
R-HSA-9909396,reactome:Protein2073
R-HSA-9909396,reactome:Dna185
R-HSA-9909396,reactome:Complex14825
R-HSA-9909396,reactome:Protein2068
R-HSA-9909396,reactome:Protein8919
R-HSA-9909396,reactome:Protein30505
R-HSA-9909396,reactome:Complex614
R-HSA-9909396,reactome:Complex615
R-HSA-9909396,reactome:Protein2097
R-HSA-9909396,reactome:SmallMolecule1101
R-HSA-9909396,reactome:Protein1997
R-HSA-9909396,reactome:Protein1998
R-HSA-9909396,reactome:Dna186
R-HSA-9909396,reactome:PhysicalEntity67
R-HSA-9909396,reactome:Protein2001
R-HSA-9909396,reactome:Complex583
R-HSA-9909396,reactome:Protein1992
R-HSA-9909396,reactome:PhysicalEntity66
R-HSA-9909396,reactome:Complex584
R-HSA-9909396,reactome:Protein1993
R-HSA-9909396,reactome:SmallMolecule1080
R-HSA-9909396,reactome:Protein2000
R-HSA-9909396,reactome:Dna22
R-HSA-9909396,reactome:Dna934
R-HSA-9909396,reactome:Complex14787
R-HSA-9909396,reactome:Complex14783
R-HSA-9909396,reactome:Complex14788
R-HSA-9909396,reactome:Complex14790
R-HSA-9909396,reactome:Complex14789
R-HSA-9909396,reactome:Complex14785
R-HSA-9909396,reactome:Complex14786
R-HSA-9909396,reactome:Complex14796
R-HSA-9909396,reactome:Complex14797
R-HSA-9909396,reactome:Complex14794
R-HSA-9909396,reactome:Complex14798
R-HSA-9909396,reactome:Complex14792
R-HSA-9909396,reactome:Complex14799
R-HSA-9909396,reactome:Complex14795
R-HSA-9909396,reactome:Complex14779
R-HSA-9909396,reactome:Complex14780
R-HSA-9909396,reactome:Complex14781
R-HSA-9909396,reactome:Complex14767
R-HSA-9909396,reactome:Complex14766
R-HSA-9909396,reactome:Complex14764
R-HSA-9909396,reactome:Complex14756
R-HSA-9909396,reactome:Protein30508
R-HSA-9909396,reactome:Protein30149
R-HSA-9909396,reactome:Complex14754
R-HSA-9909396,reactome:Protein2002
R-HSA-9909396,reactome:Dna923
R-HSA-9909396,reactome:Complex617
R-HSA-9909396,reactome:Dna921
R-HSA-9909396,reactome:Dna622
R-HSA-9909396,reactome:Dna621
R-HSA-9909396,reactome:Rna661
R-HSA-9909396,reactome:Protein30515
R-HSA-9909396,reactome:Protein30512
R-HSA-9909396,reactome:Protein30516
R-HSA-9909396,reactome:Protein12414
R-HSA-9909396,reactome:Protein12416
R-HSA-9909396,reactome:Protein30514
R-HSA-9909396,reactome:Protein12421
R-HSA-9909396,reactome:Protein12423
R-HSA-9909396,reactome:Dna924
R-HSA-9909396,reactome:Dna925
R-HSA-9909396,reactome:Dna922
R-HSA-9909396,reactome:Dna926
R-HSA-9909396,reactome:Protein26153
R-HSA-9909396,reactome:Protein30523
R-HSA-9909396,reactome:Dna319
R-HSA-9909396,reactome:Dna927
R-HSA-9909396,reactome:Dna894
R-HSA-9909396,reactome:Dna928
R-HSA-9909396,reactome:Dna929
R-HSA-9909396,reactome:Dna41
R-HSA-9909396,reactome:Dna932
R-HSA-9909396,reactome:Dna930
R-HSA-9909396,reactome:Dna931
R-HSA-9909396,reactome:Complex14802
R-HSA-9909396,reactome:Complex14791
R-HSA-9909396,reactome:Complex14805
R-HSA-9909396,reactome:Complex14807
R-HSA-9909396,reactome:Protein30540
R-HSA-9909396,reactome:Protein30526
R-HSA-9909396,reactome:Protein12410
R-HSA-9909396,reactome:Protein30542
R-HSA-9909396,reactome:Complex14815
R-HSA-9909396,reactome:Protein30541
R-HSA-9909396,reactome:Protein30504
R-HSA-9909396,reactome:Dna183
R-HSA-9909396,reactome:Dna38
R-HSA-9909396,reactome:Dna184
R-HSA-9909396,reactome:Protein12417
R-HSA-9909396,reactome:Protein12422
R-HSA-9909396,reactome:Protein521
R-HSA-9909396,reactome:Protein7446
R-HSA-9909396,reactome:Protein26539
R-HSA-9909396,reactome:Protein523
R-HSA-9909396,reactome:Protein30543
R-HSA-9909396,reactome:Complex14817
R-HSA-9909396,reactome:Protein9987
R-HSA-9909396,reactome:Complex14822
R-HSA-9909396,reactome:Protein30554
R-HSA-9909396,reactome:Protein12454
R-HSA-9909396,reactome:Protein12452
R-HSA-9909396,reactome:Protein10108
R-HSA-9909396,reactome:Protein30549
R-HSA-9909396,reactome:Protein30548
R-HSA-9909396,reactome:Complex14819
R-HSA-9909396,reactome:Complex4717
R-HSA-9909396,reactome:Complex4719
R-HSA-9909396,reactome:Protein12483
R-HSA-9909396,reactome:Protein12487
R-HSA-9909396,reactome:Protein12484
R-HSA-9909396,reactome:Protein12486
R-HSA-9909396,reactome:Protein12488
R-HSA-9909396,reactome:Protein12485
R-HSA-9909396,reactome:Protein12482
R-HSA-9909396,reactome:Complex4718
R-HSA-9909396,reactome:Protein12475
R-HSA-9909396,reactome:Protein12481
R-HSA-9909396,reactome:Protein12476
R-HSA-9909396,reactome:Protein12480
R-HSA-9909396,reactome:Protein12478
R-HSA-9909396,reactome:Protein12479
R-HSA-9909396,reactome:Protein12477
R-HSA-9909396,reactome:Complex4706
R-HSA-9909396,reactome:Complex4712
R-HSA-9909396,reactome:Protein12474
R-HSA-9909396,reactome:Complex4713
R-HSA-9909396,reactome:Complex4714
R-HSA-9909396,reactome:Protein12468
R-HSA-9909396,reactome:Protein12466
R-HSA-9909396,reactome:Protein12467
R-HSA-9909396,reactome:Complex4715
R-HSA-9909396,reactome:Complex4716
R-HSA-9909396,reactome:Protein12471
R-HSA-9909396,reactome:Protein12472
R-HSA-9909396,reactome:Protein12469
R-HSA-9909396,reactome:Protein12470
R-HSA-9909396,reactome:Protein12473
R-HSA-9909396,reactome:Complex4707
R-HSA-9909396,reactome:Protein12458
R-HSA-9909396,reactome:Protein12461
R-HSA-9909396,reactome:Complex4708
R-HSA-9909396,reactome:Protein12459
R-HSA-9909396,reactome:Protein12460
R-HSA-9909396,reactome:Complex4709
R-HSA-9909396,reactome:Protein9457
R-HSA-9909396,reactome:Protein12462
R-HSA-9909396,reactome:Complex4710
R-HSA-9909396,reactome:Complex4711
R-HSA-9909396,reactome:Protein12464
R-HSA-9909396,reactome:Protein12465
R-HSA-9909396,reactome:Protein12463
R-HSA-9909396,reactome:Complex33
R-HSA-9909396,reactome:Complex35
R-HSA-9909396,reactome:Protein92
R-HSA-9909396,reactome:Protein94
R-HSA-9909396,reactome:Protein93
R-HSA-9909396,reactome:Protein88
R-HSA-9909396,reactome:Protein90
R-HSA-9909396,reactome:Protein89
R-HSA-9909396,reactome:Protein91
R-HSA-9909396,reactome:Complex34
R-HSA-9909396,reactome:Protein84
R-HSA-9909396,reactome:Protein85
R-HSA-9909396,reactome:Protein81
R-HSA-9909396,reactome:Protein86
R-HSA-9909396,reactome:Protein82
R-HSA-9909396,reactome:Protein83
R-HSA-9909396,reactome:Protein87
R-HSA-9909396,reactome:Complex36
R-HSA-9909396,reactome:Complex37
R-HSA-9909396,reactome:Complex38
R-HSA-9909396,reactome:Complex39
R-HSA-9909396,reactome:Protein97
R-HSA-9909396,reactome:Protein96
R-HSA-9909396,reactome:Protein95
R-HSA-9909396,reactome:Complex40
R-HSA-9909396,reactome:Protein98
R-HSA-9909396,reactome:Complex41
R-HSA-9909396,reactome:Protein100
R-HSA-9909396,reactome:Protein99
R-HSA-9909396,reactome:Protein101
R-HSA-9909396,reactome:Protein102
R-HSA-9909396,reactome:Protein103
R-HSA-9909396,reactome:Complex42
R-HSA-9909396,reactome:Complex43
R-HSA-9909396,reactome:Complex44
R-HSA-9909396,reactome:Protein105
R-HSA-9909396,reactome:Protein106
R-HSA-9909396,reactome:Protein107
R-HSA-9909396,reactome:Protein104
R-HSA-9909396,reactome:Complex46
R-HSA-9909396,reactome:Protein111
R-HSA-9909396,reactome:Protein112
R-HSA-9909396,reactome:Complex45
R-HSA-9909396,reactome:Protein109
R-HSA-9909396,reactome:Protein108
R-HSA-9909396,reactome:Protein110
R-HSA-9909396,reactome:Protein9177
R-HSA-9909396,reactome:Protein30550
R-HSA-9909396,reactome:Protein66
R-HSA-9909396,reactome:Protein7426
R-HSA-9918481,
R-HSA-9918481,reactome:Complex11211
R-HSA-9918481,reactome:Protein24984
R-HSA-9918481,reactome:SmallMolecule4898
R-HSA-9918481,reactome:Protein12401
R-HSA-9918481,reactome:Protein24836
R-HSA-9918481,reactome:Complex11245
R-HSA-9918481,reactome:Complex11077
R-HSA-9918481,reactome:Protein8140
R-HSA-9918481,reactome:Protein24938
R-HSA-9918481,reactome:Complex11195
R-HSA-9918481,reactome:SmallMolecule4883
R-HSA-9918481,reactome:Protein24942
R-HSA-9918481,reactome:Complex11210
R-HSA-9918481,reactome:Protein25062
R-HSA-9918481,reactome:Protein10929
R-HSA-9918481,reactome:Protein6438
R-HSA-9918481,reactome:Protein25057
R-HSA-9918481,reactome:Complex11285
R-HSA-9918481,reactome:Protein24943
R-HSA-9918481,reactome:Protein25070
R-HSA-9918481,reactome:Protein24944
R-HSA-9918481,reactome:Protein2119
R-HSA-9918481,reactome:Complex627
R-HSA-9918481,reactome:Protein24965
R-HSA-9918481,reactome:Protein17097
R-HSA-9918481,reactome:Protein25050
R-HSA-9918481,reactome:Complex11202
R-HSA-9918481,reactome:Protein25009
R-HSA-9918481,reactome:Protein8897
R-HSA-9918481,reactome:Protein24976
R-HSA-9918481,reactome:Complex11205
R-HSA-9918481,reactome:Protein9306
R-HSA-9918481,reactome:Complex11274
R-HSA-9918481,reactome:Protein24971
R-HSA-9918481,reactome:Protein9381
R-HSA-9918481,reactome:Protein2512
R-HSA-9918481,reactome:Protein2513
R-HSA-9918481,reactome:Protein24713
R-HSA-9918481,reactome:Complex11271
R-HSA-9918481,reactome:Complex10987
R-HSA-9918481,reactome:Protein9371
R-HSA-9918481,reactome:Complex4912
R-HSA-9918481,reactome:Complex4865
R-HSA-9918481,reactome:Complex11276
R-HSA-9918481,reactome:Protein25058
R-HSA-9918481,reactome:Protein9041
R-HSA-9918481,reactome:Protein25060
R-HSA-9918481,reactome:Protein25059
R-HSA-9918481,reactome:Protein25063
R-HSA-9918481,reactome:Complex11284
R-HSA-9918481,reactome:SmallMolecule4913
R-HSA-9918481,reactome:Protein25056
R-HSA-9918481,reactome:Complex11213
R-HSA-9918481,reactome:SmallMolecule4899
R-HSA-9918481,reactome:Protein24985
R-HSA-9918481,reactome:Complex254
R-HSA-9918481,reactome:SmallMolecule733
R-HSA-9918481,reactome:SmallMolecule735
R-HSA-9918481,reactome:SmallMolecule8
R-HSA-9918481,reactome:Protein791
R-HSA-9918481,reactome:SmallMolecule734
R-HSA-9918481,reactome:Complex11212
R-HSA-9918481,reactome:Protein11694
R-HSA-9918481,reactome:Protein25037
R-HSA-9918481,reactome:Protein25038
R-HSA-9918481,reactome:Complex11246
R-HSA-9918481,reactome:Protein24679
R-HSA-9918481,reactome:Protein25047
R-HSA-9918481,reactome:Complex10968
R-HSA-9918481,reactome:Protein24689
